0	104.799423	47.970955	79.183838	61.691689	29.756321	20.695770	104.500153	123.145958	136.962326	69.780266
1	96.277870	52.673965	85.059036	64.878357	70.303040	19.065681	76.577805	109.935799	128.656067	67.656120
2	66.476692	32.587059	83.312065	84.822105	66.390137	44.060005	89.583054	97.212418	126.826073	70.981293
3	104.672180	58.625488	54.783913	83.856018	33.317177	32.540237	103.551788	91.817337	95.686188	71.651413
4	88.619957	68.964066	66.188087	73.678993	46.842422	34.491127	91.744675	127.420227	134.426926	69.640076
5	102.981468	27.903614	75.987808	86.293533	75.725716	40.377945	79.353539	119.308769	127.590363	68.217964
6	78.121727	59.262543	87.805099	82.905647	56.118561	19.122280	64.445877	113.670349	100.939606	68.613205
7	79.184464	66.559570	52.096134	45.372547	53.238564	46.938557	78.863678	98.983238	114.358788	68.929062
8	94.383987	44.340252	64.194214	70.371788	43.633785	37.919930	59.749733	126.987320	97.228699	71.334007
9	58.166931	52.350426	69.602631	45.972034	48.256073	23.721195	64.094315	116.701950	127.391541	69.103394
10	101.834023	33.576000	54.593491	53.930153	41.948551	55.832054	99.868713	124.812225	94.815292	69.022751
11	63.102818	66.199280	81.567749	77.297028	49.571068	23.201538	64.216957	113.320801	90.188858	68.744568
12	75.660889	25.355793	86.796082	45.263527	34.327827	33.052155	67.984726	102.422134	89.754105	67.137627
13	92.456055	68.588120	51.952263	47.049545	35.518276	41.900810	101.881599	89.386986	106.713036	67.269691
14	78.614487	46.815849	85.896172	60.182236	37.112877	33.467239	82.383774	105.329834	136.788040	69.857262
15	91.775490	39.448929	70.928429	78.571571	47.712456	53.256256	60.623718	119.697174	95.678398	67.637779
16	90.073441	65.134453	41.965942	92.025703	75.183998	25.484215	82.926514	131.065598	104.871201	71.563957
17	102.762489	60.485687	59.455399	88.658661	33.667923	44.568279	71.125900	120.051697	89.898117	68.391396
18	67.624336	58.673603	70.362862	88.552765	50.245171	16.075317	90.809021	114.868896	125.772491	71.248741
19	90.246712	42.845932	74.621872	82.212662	47.871635	47.805874	56.696877	134.798141	118.871475	68.756805
20	99.437691	48.633965	45.053764	58.893093	50.292622	26.721691	102.461372	125.418518	136.773392	71.835945
21	58.332447	31.397728	74.033096	78.695312	32.950497	22.278263	93.770622	127.759521	127.147156	69.554314
22	89.246941	44.393875	85.389046	63.868813	39.606529	31.260681	60.674686	100.303406	106.058830	70.554619
23	86.871483	32.496521	51.180119	81.925247	54.389614	49.472740	57.646942	110.850990	114.891258	67.042030
24	78.210480	50.223709	48.818058	52.243568	41.919014	29.768555	73.521835	89.689636	97.528076	67.666901
25	84.232758	63.775013	68.062866	69.621811	40.643826	55.669388	99.882484	105.318512	95.972794	68.194130
26	59.864670	59.844273	61.437836	61.044788	54.769524	13.827450	59.517532	116.416458	114.678436	70.040878
27	85.836792	69.888916	47.632500	84.654854	35.132484	37.551514	63.423405	112.654320	117.241150	68.695145
28	88.323311	28.473911	47.726490	56.386169	61.095718	36.370316	61.055561	114.978203	131.688828	68.302834
29	95.919518	68.553497	39.872627	57.357357	42.598286	42.642151	70.184799	106.115814	99.058609	71.086327
30	55.524605	61.895401	77.752159	53.157101	59.550255	60.884647	89.708618	126.973656	113.538963	68.294975
31	62.925137	28.862274	58.423683	60.651627	48.248444	17.519402	96.021942	113.304001	122.497604	70.371078
32	95.332359	45.417122	69.264267	85.204979	65.774475	59.862553	76.847130	89.959282	105.978363	70.190575
33	99.822525	38.502972	60.801144	77.574684	54.660076	18.351395	87.459335	98.368698	135.325058	67.699829
34	80.318466	25.250191	52.860569	88.742149	48.901814	49.109013	55.261547	98.923752	102.413017	70.375916
35	101.634529	24.745373	46.176273	70.898796	72.950356	59.950752	79.761353	103.797485	89.910034	71.173973
36	104.703224	66.732559	47.242691	65.504364	57.307243	49.902767	82.855759	98.766571	138.271454	69.418083
37	74.764870	45.589928	66.431000	77.625443	47.332073	13.332817	75.734459	106.593620	102.256577	70.414749
38	59.352776	30.891102	75.892845	55.529049	64.789902	46.843201	64.479797	98.551247	90.640686	68.038986
39	59.290966	22.343910	44.122391	56.533653	50.848282	49.429634	55.436420	87.704041	138.196213	71.970787
40	80.884857	39.961082	62.297810	47.315861	30.586521	57.629883	59.648678	110.320976	104.223511	68.790527
41	63.468449	40.576279	65.796356	89.361298	59.105331	28.586258	85.204498	127.585129	117.137505	70.184517
42	56.974968	53.428467	71.189095	51.097355	72.962120	20.037373	99.526993	132.398544	97.741417	71.372322
43	101.106422	55.626278	50.684284	63.404236	65.942139	29.270809	70.034119	129.590820	129.591782	70.025764
44	66.496078	70.060234	87.833908	82.292435	72.421532	44.939240	59.878689	111.626022	112.524368	70.301620
45	62.471210	46.499336	53.444656	83.660309	60.596695	24.406780	102.697678	114.123688	96.805328	67.643913
46	76.846893	24.911747	79.065376	77.531181	51.315979	43.007515	55.801991	125.350098	112.598328	71.139374
47	74.607727	56.094406	78.454010	62.441635	51.386833	48.875542	56.380875	115.265518	100.501572	69.490524
48	67.281708	39.972778	38.404583	70.726372	36.633083	47.001282	94.133148	93.330765	101.124969	71.693848
49	68.769867	54.971863	38.850220	47.835236	45.503044	38.166203	89.842751	105.305031	103.516304	67.844109
50	65.698807	55.124031	81.535484	44.152821	30.565662	30.922318	92.028366	90.946533	136.187836	71.852997
51	84.851784	30.469555	55.502708	73.256371	64.195923	40.135792	69.257652	112.329079	123.466553	69.638260
52	78.267548	69.236412	48.354485	67.117767	30.071655	41.857529	104.283974	123.914406	137.162567	68.380028
53	101.355484	29.861370	85.924301	82.890968	37.014191	14.489967	62.813286	133.042557	95.436508	67.500114
54	100.572479	57.288288	52.470684	56.075191	43.544659	14.666611	95.210983	116.802307	116.995689	69.467751
55	62.184929	22.263241	60.913948	60.539413	52.381012	38.985603	101.396942	110.664986	102.900009	71.455948
56	93.465256	31.255489	41.420876	79.389565	27.146458	26.435066	92.879532	93.959747	99.477615	71.431602
57	67.960876	27.050102	68.604324	70.431557	46.125290	60.148983	84.098167	95.336273	116.951294	67.709389
58	89.013802	56.136219	46.357094	49.927757	29.675632	46.738106	87.913353	135.072571	97.403091	71.681335
59	98.632080	67.868347	45.068848	90.052956	60.257912	20.215305	65.488022	107.137444	104.175049	69.096565
60	70.453476	49.135925	65.015739	89.057800	32.567482	59.141029	98.206787	120.665649	94.477295	69.115807
61	96.759506	60.491104	44.294292	43.116600	73.418861	21.969925	88.854706	115.332214	97.042496	71.225777
62	81.145576	22.674580	77.126144	76.214424	75.727531	35.384056	95.429733	95.215553	132.521500	67.560478
63	85.181198	29.974976	71.740707	50.196934	32.032776	52.308189	58.337963	134.239563	112.973839	67.881523
64	74.397636	36.733345	86.306366	68.691925	42.849945	57.725227	89.661858	135.704651	113.057449	71.270439
65	96.962440	21.203018	82.378937	74.088577	60.417446	56.106468	58.472633	109.847176	91.322021	71.699409
66	84.451958	53.503220	43.969109	56.192665	66.700150	24.001884	57.500854	129.038116	98.241447	69.647469
67	56.853378	49.639084	80.208038	43.159744	31.331009	21.057980	99.884972	124.992867	96.762627	68.894241
68	86.697220	70.725067	57.145439	69.076157	57.813652	15.562885	74.182625	120.286285	115.410057	69.150467
69	86.280418	26.862015	42.007866	80.249527	46.054680	56.708015	103.251404	107.555534	125.746124	67.749283
70	103.030228	59.599503	74.131935	83.238258	65.759247	53.462944	103.296242	119.644218	118.455811	67.605888
71	57.586639	32.153027	43.783932	64.732071	64.229179	49.597584	79.294960	92.411804	109.883865	67.070503
72	82.916451	23.164284	44.567032	74.924316	66.413803	38.621712	80.632332	123.665215	136.177246	68.237846
73	100.158066	66.207474	38.977959	74.290001	62.445732	52.737209	76.752945	119.741974	112.381432	67.120872
74	94.800842	46.968067	50.361782	88.584778	74.700142	62.590965	87.182358	107.995102	95.002777	67.306625
75	77.700111	54.919224	43.230507	72.267151	42.843540	57.644314	59.888859	127.475868	121.309525	67.206612
76	58.854328	48.467598	85.273582	47.832287	35.757599	45.719315	99.569496	116.510544	105.461288	68.795090
77	86.719299	27.262127	81.918999	87.081085	28.846905	54.619141	98.672050	120.029259	102.614243	71.967484
78	92.095490	57.314354	71.594048	85.325996	42.581497	62.437588	91.970306	106.470360	129.913452	68.927986
79	77.536469	65.767784	84.747437	62.810047	76.600075	18.505032	57.529366	130.169571	125.015579	68.899063
80	67.120499	38.734875	63.252777	49.039497	38.815964	40.099682	102.658638	91.488007	100.128937	68.127289
81	60.162834	69.224426	85.587227	81.756882	67.550423	26.168724	93.194466	113.520729	122.639084	69.910789
82	101.800568	27.175552	61.875710	86.548004	52.985600	36.475784	104.053032	114.514961	106.645355	70.506859
83	102.505615	50.765862	40.803490	65.758392	62.805359	27.619450	104.858078	119.463997	109.107468	68.098701
84	99.736870	46.270294	47.211445	85.324097	41.027176	62.761868	60.492817	88.221642	116.282593	70.913193
85	86.329567	45.083168	83.307449	48.205273	44.631168	34.293053	83.681061	102.684204	138.808014	71.632645
86	56.752819	68.313629	64.092270	47.556309	47.072021	24.897633	74.175758	105.930099	134.361633	70.928322
87	85.917114	61.098495	52.553513	83.128563	59.422588	41.580688	94.890427	123.915405	119.802330	68.717300
88	82.047310	33.131897	79.256195	65.354759	44.337170	21.887363	98.647812	132.018219	114.571564	71.345581
89	97.344643	48.324387	78.769455	61.436913	58.880692	23.841480	85.334549	87.056450	119.771576	69.569618
90	95.339668	32.688694	53.794666	47.893185	28.817253	61.217255	88.473877	127.707680	125.132660	68.427620
